country,City,year,month,day,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude,continent
Bosnia And Herzegovina,Banja Luka,2003,4,1,8.522,0.228,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,5,1,17.174,0.653,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,6,1,21.305,0.483,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,7,1,20.832,0.494,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,8,1,22.669,0.282,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,9,1,14.885,0.376,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,10,1,8.535,0.435,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,11,1,6.84,0.195,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2003,12,1,0.3370000000000001,0.597,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,1,1,-1.918,0.563,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,2,1,1.0490000000000002,0.332,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,3,1,4.337,0.417,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,4,1,9.88,0.418,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,5,1,12.132,0.267,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,6,1,17.308,0.5660000000000001,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,7,1,19.821,0.455,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,8,1,19.215,0.5670000000000001,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,9,1,14.875,0.406,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,10,1,12.455,0.447,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,11,1,4.565,0.266,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2004,12,1,1.777,0.3229999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,1,1,-1.422,0.456,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,2,1,-3.216,0.4379999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,3,1,2.959,0.615,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,4,1,9.149,0.212,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,5,1,14.6,0.321,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,6,1,17.186999999999998,0.493,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,7,1,19.676,0.628,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,8,1,17.587999999999994,0.286,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,9,1,15.344,0.342,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,10,1,10.17,0.181,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,11,1,4.343999999999999,0.295,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2005,12,1,0.231,0.384,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,1,1,-2.649,0.34,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,2,1,0.1719999999999999,0.4479999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,3,1,3.686,0.32,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,4,1,10.278,0.283,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,5,1,14.248,0.299,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,6,1,17.366,0.363,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,7,1,20.739,0.57,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,8,1,17.822,0.429,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,9,1,15.892,0.262,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,10,1,11.931,0.3429999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,11,1,5.379,0.3389999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2006,12,1,1.463,0.682,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,1,1,3.452,0.769,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,2,1,4.572,0.72,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,3,1,6.853,0.172,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,4,1,11.602,0.321,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,5,1,15.752,0.226,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,6,1,19.749,0.29,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,7,1,21.824,0.288,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,8,1,20.624,0.504,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,9,1,13.239,0.472,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,10,1,8.821000000000002,0.201,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,11,1,2.6750000000000003,0.19,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2007,12,1,-1.281,0.758,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,1,1,0.9930000000000004,0.456,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,2,1,3.201,0.331,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,3,1,5.7410000000000005,0.207,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,4,1,9.924,0.267,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,5,1,15.419,0.233,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,6,1,18.908,0.3279999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,7,1,20.048,0.396,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,8,1,20.642,0.3829999999999999,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,9,1,13.972,0.366,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,10,1,11.511,0.411,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,11,1,6.44,0.193,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2008,12,1,2.401,0.88,44.2,17.89,Europe
Bosnia And Herzegovina,Banja Luka,2009,1,1,-1.4780000000000002,0.855,44.2,17.89,Europe
